Date,Difference
2023-04-12T21:21:54Z,1
2023-04-12T21:22:01Z,1
2023-04-12T21:22:05Z,1
2023-04-12T21:22:13Z,1
2023-04-12T21:22:18Z,1
2023-04-12T21:22:25Z,1
2023-04-12T21:22:32Z,1
2023-04-12T21:22:37Z,1
2023-04-12T21:22:44Z,1
2023-04-12T21:22:55Z,1
2023-04-12T21:23:02Z,1
2023-04-12T21:23:14Z,1
2023-04-12T21:23:25Z,1
2023-04-12T21:23:39Z,1
2023-04-12T21:23:47Z,1
2023-04-12T21:23:59Z,1
2023-04-12T21:24:08Z,1
2023-04-12T21:24:20Z,1
2023-04-12T21:24:32Z,1
2023-04-12T21:24:50Z,1
2023-04-12T21:25:12Z,1
2023-04-12T21:25:39Z,1
2023-04-12T21:26:05Z,1
2023-04-12T21:27:00Z,1
2023-04-12T21:27:24Z,1
2023-04-12T21:27:57Z,1
2023-04-12T21:28:20Z,1
2023-04-12T21:28:49Z,1
2023-04-12T21:29:13Z,1
2023-04-12T21:29:48Z,1
2023-04-12T21:30:22Z,1
2023-04-12T21:31:26Z,1
2023-04-12T21:32:57Z,1
2023-04-12T21:35:30Z,1
2023-04-12T21:37:43Z,1
2023-04-12T21:40:32Z,1
2023-04-12T21:51:10Z,1
2023-04-12T23:18:44Z,1
2023-04-12T23:54:13Z,1
2023-04-19T17:29:42Z,1
2023-04-19T17:32:17Z,1
2023-04-19T17:49:37Z,1
2023-04-19T18:32:10Z,1
2023-04-22T17:20:41Z,0
