"Plot Title: n9 nuevo"
"#","Date Time, GMT-03:00","Abs Pres, kPa (LGR S/N: 20552292, SEN S/N: 20552292)","Temp, °C (LGR S/N: 20552292, SEN S/N: 20552292)","Coupler Detached (LGR S/N: 20552292)","Coupler Attached (LGR S/N: 20552292)","Stopped (LGR S/N: 20552292)","End Of File (LGR S/N: 20552292)"
307,04/10/23 06:21:44 AM,99.740,19.948,,,,
308,04/10/23 07:21:44 AM,99.799,19.948,,,,
309,04/10/23 08:21:44 AM,99.917,19.948,,,,
310,04/10/23 09:21:44 AM,99.954,20.043,,,,
311,04/10/23 10:21:44 AM,99.964,20.043,,,,
312,04/10/23 11:21:44 AM,99.942,20.138,,,,
313,04/10/23 12:21:44 PM,99.912,20.138,,,,
314,04/10/23 01:21:44 PM,99.824,20.138,,,,
315,04/10/23 02:21:44 PM,99.755,20.138,,,,
316,04/10/23 03:21:44 PM,99.696,20.138,,,,
317,04/10/23 04:21:44 PM,99.666,20.138,,,,
318,04/10/23 05:21:44 PM,99.637,20.138,,,,
319,04/10/23 06:21:44 PM,99.646,20.138,,,,
320,04/10/23 07:21:44 PM,99.646,20.138,,,,
321,04/10/23 08:21:44 PM,99.659,20.043,,,,
322,04/10/23 09:21:44 PM,99.639,20.043,,,,
323,04/10/23 10:21:44 PM,99.639,20.043,,,,
324,04/10/23 11:21:44 PM,99.619,20.043,,,,
325,04/11/23 12:21:44 AM,99.580,20.043,,,,
326,04/11/23 01:21:44 AM,99.531,20.043,,,,
327,04/11/23 02:21:44 AM,99.501,20.043,,,,
328,04/11/23 03:21:44 AM,99.462,20.043,,,,
329,04/11/23 04:21:44 AM,99.452,20.043,,,,
330,04/11/23 05:21:44 AM,99.452,20.043,,,,
331,04/11/23 06:21:44 AM,99.471,20.043,,,,
332,04/11/23 07:21:44 AM,99.493,19.948,,,,
333,04/11/23 08:21:44 AM,99.521,20.043,,,,
334,04/11/23 09:21:44 AM,99.501,20.043,,,,
335,04/11/23 10:21:44 AM,99.491,20.043,,,,
336,04/11/23 11:21:44 AM,99.422,20.043,,,,
337,04/11/23 12:21:44 PM,99.334,20.043,,,,
338,04/11/23 01:21:44 PM,99.235,20.043,,,,
339,04/11/23 02:21:44 PM,99.144,20.138,,,,
340,04/11/23 03:21:44 PM,99.076,20.138,,,,
341,04/11/23 04:21:44 PM,99.026,20.138,,,,
342,04/11/23 05:21:44 PM,98.989,20.043,,,,
343,04/11/23 06:21:44 PM,98.989,20.043,,,,
344,04/11/23 07:21:44 PM,98.999,20.043,,,,
345,04/11/23 08:21:44 PM,99.009,20.043,,,,
346,04/11/23 09:21:44 PM,99.029,20.043,,,,
347,04/11/23 10:21:44 PM,99.048,20.043,,,,
348,04/11/23 11:21:44 PM,99.029,20.043,,,,
349,04/12/23 12:21:44 AM,99.019,20.043,,,,
350,04/12/23 01:21:44 AM,98.989,20.043,,,,
351,04/12/23 02:21:44 AM,98.970,20.043,,,,
352,04/12/23 03:21:44 AM,98.950,20.043,,,,
353,04/12/23 04:21:44 AM,98.911,20.043,,,,
354,04/12/23 05:21:44 AM,98.930,20.043,,,,
355,04/12/23 06:21:44 AM,98.979,20.043,,,,
356,04/12/23 07:21:44 AM,99.009,20.043,,,,
357,04/12/23 08:21:44 AM,99.225,20.043,,,,
358,04/12/23 09:21:44 AM,99.206,20.043,,,,
359,04/12/23 10:21:44 AM,99.275,20.043,,,,
360,04/12/23 11:21:44 AM,99.147,20.043,,,,
361,04/12/23 12:21:44 PM,99.078,20.043,,,,
362,04/12/23 01:21:44 PM,99.048,20.043,,,,
363,04/12/23 02:21:44 PM,98.999,20.043,,,,
364,04/12/23 03:21:44 PM,98.901,20.043,,,,
365,04/12/23 04:21:44 PM,98.871,20.043,,,,
366,04/12/23 05:21:44 PM,98.911,20.043,,,,
367,04/12/23 06:21:44 PM,98.950,20.043,,,,
368,04/12/23 07:21:44 PM,99.125,20.138,,,,
369,04/12/23 08:21:44 PM,99.127,20.043,,,,
370,04/12/23 09:21:44 PM,99.186,20.043,,,,
371,04/12/23 10:21:44 PM,99.304,20.043,,,,
372,04/12/23 11:21:44 PM,99.403,20.043,,,,
373,04/13/23 12:21:44 AM,99.353,20.043,,,,
374,04/13/23 01:21:44 AM,99.385,19.948,,,,
375,04/13/23 02:21:44 AM,99.405,19.948,,,,
376,04/13/23 03:21:44 AM,99.385,19.948,,,,
377,04/13/23 04:21:44 AM,99.358,19.853,,,,
378,04/13/23 05:21:44 AM,99.456,19.853,,,,
379,04/13/23 06:21:44 AM,99.506,19.853,,,,
380,04/13/23 07:21:44 AM,99.515,19.853,,,,
381,04/13/23 08:21:44 AM,99.604,19.853,,,,
382,04/13/23 09:21:44 AM,99.671,19.948,,,,
383,04/13/23 10:21:44 AM,99.671,19.948,,,,
384,04/13/23 11:21:44 AM,99.700,19.948,,,,
385,04/13/23 12:21:44 PM,99.639,20.043,,,,
386,04/13/23 01:21:44 PM,99.531,20.043,,,,
387,04/13/23 02:21:44 PM,99.511,20.043,,,,
388,04/13/23 03:21:44 PM,99.501,20.043,,,,
389,04/13/23 04:21:44 PM,99.493,19.948,,,,
390,04/13/23 05:21:44 PM,99.493,19.948,,,,
391,04/13/23 06:21:44 PM,99.523,19.948,,,,
392,04/13/23 07:21:44 PM,99.592,19.948,,,,
393,04/13/23 08:21:44 PM,99.594,19.853,,,,
394,04/13/23 09:21:44 PM,99.653,19.853,,,,
395,04/13/23 10:21:44 PM,99.712,19.853,,,,
396,04/13/23 11:21:44 PM,99.732,19.853,,,,
397,04/14/23 12:21:44 AM,99.724,19.758,,,,
398,04/14/23 01:21:44 AM,99.734,19.758,,,,
399,04/14/23 02:21:44 AM,99.724,19.758,,,,
400,04/14/23 03:21:44 AM,99.734,19.758,,,,
401,04/14/23 04:21:44 AM,99.744,19.758,,,,
402,04/14/23 05:21:44 AM,99.783,19.758,,,,
403,04/14/23 06:21:44 AM,99.773,19.758,,,,
404,04/14/23 07:21:44 AM,99.862,19.758,,,,
405,04/14/23 08:21:44 AM,99.901,19.758,,,,
406,04/14/23 09:21:44 AM,99.941,19.758,,,,
407,04/14/23 10:21:44 AM,99.978,19.853,,,,
408,04/14/23 11:21:44 AM,99.946,19.948,,,,
409,04/14/23 12:21:44 PM,99.880,19.853,,,,
410,04/14/23 01:21:44 PM,99.811,19.853,,,,
