"Plot Title: EM"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 10449533, SEN S/N: 10449533)","Event, uT�f� (LGR S/N: 10449533, SEN S/N: 10449533)","Coupler Attached (LGR S/N: 10449533)","Coupler Detached (LGR S/N: 10449533)","Stopped (LGR S/N: 10449533)","End Of File (LGR S/N: 10449533)"
1,05/25/23 02:18:59 PM,35.542,0.00,,,,
2,05/25/23 02:33:59 PM,38.938,,,,,
3,05/25/23 02:48:59 PM,38.046,,,,,
4,05/25/23 03:03:59 PM,36.511,,,,,
5,05/25/23 03:18:59 PM,35.222,,,,,
6,05/25/23 03:33:59 PM,36.079,,,,,
7,05/25/23 03:48:59 PM,35.328,,,,,
8,05/25/23 04:03:59 PM,33.953,,,,,
9,05/25/23 04:18:59 PM,36.079,,,,,
10,05/25/23 04:33:59 PM,29.652,,,,,
11,05/25/23 04:48:59 PM,26.097,,,,,
12,05/25/23 05:03:59 PM,24.158,,,,,
13,05/25/23 05:18:59 PM,22.908,,,,,
14,05/25/23 05:33:59 PM,21.855,,,,,
15,05/25/23 05:48:59 PM,20.996,,,,,
16,05/25/23 06:03:59 PM,20.043,,,,,
17,05/25/23 06:18:59 PM,19.282,,,,,
18,05/25/23 06:33:59 PM,18.806,,,,,
19,05/25/23 06:48:59 PM,18.426,,,,,
20,05/25/23 07:03:59 PM,18.426,,,,,
21,05/25/23 07:18:59 PM,18.331,,,,,
22,05/25/23 07:33:59 PM,18.140,,,,,
23,05/25/23 07:48:59 PM,17.950,,,,,
24,05/25/23 08:03:59 PM,17.665,,,,,
25,05/25/23 08:18:59 PM,17.950,,,,,
26,05/25/23 08:33:59 PM,17.570,,,,,
27,05/25/23 08:48:59 PM,17.475,,,,,
28,05/25/23 09:03:59 PM,18.236,,,,,
29,05/25/23 09:18:59 PM,18.140,,,,,
30,05/25/23 09:33:59 PM,17.379,,,,,
31,05/25/23 09:48:59 PM,17.094,,,,,
32,05/25/23 10:03:59 PM,17.475,,,,,
33,05/25/23 10:18:59 PM,17.475,,,,,
34,05/25/23 10:33:59 PM,17.475,,,,,
35,05/25/23 10:48:59 PM,17.475,,,,,
36,05/25/23 11:03:59 PM,16.999,,,,,
37,05/25/23 11:18:59 PM,17.284,,,,,
38,05/25/23 11:33:59 PM,17.284,,,,,
39,05/25/23 11:48:59 PM,17.189,,,,,
40,05/26/23 12:03:59 AM,16.903,,,,,
41,05/26/23 12:18:59 AM,16.713,,,,,
42,05/26/23 12:33:59 AM,16.903,,,,,
43,05/26/23 12:48:59 AM,16.903,,,,,
44,05/26/23 01:03:59 AM,16.903,,,,,
45,05/26/23 01:18:59 AM,16.713,,,,,
46,05/26/23 01:33:59 AM,16.618,,,,,
47,05/26/23 01:48:59 AM,16.332,,,,,
48,05/26/23 02:03:59 AM,16.618,,,,,
49,05/26/23 02:18:59 AM,16.332,,,,,
50,05/26/23 02:33:59 AM,16.523,,,,,
51,05/26/23 02:48:59 AM,16.808,,,,,
52,05/26/23 03:03:59 AM,16.618,,,,,
53,05/26/23 03:18:59 AM,16.618,,,,,
54,05/26/23 03:33:59 AM,16.713,,,,,
55,05/26/23 03:48:59 AM,16.523,,,,,
56,05/26/23 04:03:59 AM,16.713,,,,,
57,05/26/23 04:18:59 AM,16.713,,,,,
58,05/26/23 04:33:59 AM,16.713,,,,,
59,05/26/23 04:48:59 AM,16.713,,,,,
60,05/26/23 05:03:59 AM,16.618,,,,,
61,05/26/23 05:18:59 AM,16.427,,,,,
62,05/26/23 05:33:59 AM,16.713,,,,,
63,05/26/23 05:48:59 AM,16.808,,,,,
64,05/26/23 06:03:59 AM,16.618,,,,,
65,05/26/23 06:18:59 AM,16.523,,,,,
66,05/26/23 06:33:59 AM,16.618,,,,,
67,05/26/23 06:48:59 AM,16.999,,,,,
68,05/26/23 07:03:59 AM,17.189,,,,,
69,05/26/23 07:18:59 AM,17.284,,,,,
70,05/26/23 07:33:59 AM,17.284,,,,,
71,05/26/23 07:48:59 AM,17.379,,,,,
72,05/26/23 08:03:59 AM,17.760,,,,,
73,05/26/23 08:18:59 AM,18.236,,,,,
74,05/26/23 08:33:59 AM,18.806,,,,,
75,05/26/23 08:48:59 AM,19.472,,,,,
76,05/26/23 09:03:59 AM,20.996,,,,,
77,05/26/23 09:18:59 AM,21.760,,,,,
78,05/26/23 09:33:59 AM,23.869,,,,,
79,05/26/23 09:48:59 AM,26.000,,,,,
80,05/26/23 10:03:59 AM,25.708,,,,,
81,05/26/23 10:18:59 AM,24.931,,,,,
82,05/26/23 10:33:59 AM,27.961,,,,,
83,05/26/23 10:48:59 AM,29.252,,,,,
84,05/26/23 11:03:59 AM,28.060,,,,,
85,05/26/23 11:18:59 AM,28.754,,,,,
86,05/26/23 11:33:59 AM,28.853,,,,,
87,05/26/23 11:48:59 AM,26.879,,,,,
88,05/26/23 12:03:59 PM,23.966,,,,,
89,05/26/23 12:18:32 PM,,1.00,,,,
90,05/26/23 12:18:59 PM,21.282,,,,,
91,05/26/23 12:19:45 PM,,2.00,,,,
92,05/26/23 12:21:16 PM,,3.00,,,,
93,05/26/23 12:23:00 PM,,4.00,,,,
94,05/26/23 12:24:24 PM,,5.00,,,,
95,05/26/23 12:26:30 PM,,6.00,,,,
96,05/26/23 12:28:05 PM,,7.00,,,,
97,05/26/23 12:29:19 PM,,8.00,,,,
98,05/26/23 12:30:27 PM,,9.00,,,,
99,05/26/23 12:31:39 PM,,10.00,,,,
100,05/26/23 12:33:19 PM,,11.00,,,,
101,05/26/23 12:33:59 PM,19.948,,,,,
102,05/26/23 12:34:58 PM,,12.00,,,,
103,05/26/23 12:36:44 PM,,13.00,,,,
104,05/26/23 12:38:54 PM,,14.00,,,,
105,05/26/23 12:42:29 PM,,15.00,,,,
106,05/26/23 12:44:27 PM,,16.00,,,,
107,05/26/23 12:46:06 PM,,17.00,,,,
108,05/26/23 12:48:59 PM,19.567,,,,,
109,05/26/23 12:49:05 PM,,18.00,,,,
110,05/26/23 12:55:53 PM,,19.00,,,,
111,05/26/23 12:56:12 PM,,20.00,,,,
112,05/26/23 12:56:41 PM,,21.00,,,,
113,05/26/23 12:57:19 PM,,22.00,,,,
114,05/26/23 12:57:32 PM,,23.00,,,,
115,05/26/23 12:57:42 PM,,24.00,,,,
116,05/26/23 12:57:57 PM,,25.00,,,,
117,05/26/23 12:58:53 PM,,26.00,,,,
118,05/26/23 12:59:21 PM,,27.00,,,,
119,05/26/23 12:59:37 PM,,28.00,,,,
120,05/26/23 12:59:52 PM,,29.00,,,,
121,05/26/23 01:00:09 PM,,30.00,,,,
122,05/26/23 01:00:25 PM,,31.00,,,,
123,05/26/23 01:00:41 PM,,32.00,,,,
124,05/26/23 01:00:52 PM,,33.00,,,,
125,05/26/23 01:01:05 PM,,34.00,,,,
126,05/26/23 01:01:10 PM,,35.00,,,,
127,05/26/23 01:01:17 PM,,36.00,,,,
128,05/26/23 01:01:23 PM,,37.00,,,,
129,05/26/23 01:01:30 PM,,38.00,,,,
130,05/26/23 01:01:33 PM,,39.00,,,,
131,05/26/23 01:01:36 PM,,40.00,,,,
132,05/26/23 01:01:39 PM,,41.00,,,,
133,05/26/23 01:01:43 PM,,42.00,,,,
134,05/26/23 01:01:46 PM,,43.00,,,,
135,05/26/23 01:01:49 PM,,44.00,,,,
136,05/26/23 01:01:53 PM,,45.00,,,,
137,05/26/23 01:01:57 PM,,46.00,,,,
138,05/26/23 01:02:00 PM,,47.00,,,,
139,05/26/23 01:02:04 PM,,48.00,,,,
140,05/26/23 01:02:07 PM,,49.00,,,,
141,05/26/23 01:02:11 PM,,50.00,,,,
142,05/26/23 01:02:16 PM,,51.00,,,,
143,05/26/23 01:02:20 PM,,52.00,,,,
144,05/26/23 01:02:25 PM,,53.00,,,,
145,05/26/23 01:02:29 PM,,54.00,,,,
146,05/26/23 01:02:34 PM,,55.00,,,,
147,05/26/23 01:02:38 PM,,56.00,,,,
148,05/26/23 01:02:43 PM,,57.00,,,,
149,05/26/23 01:02:47 PM,,58.00,,,,
150,05/26/23 01:02:52 PM,,59.00,,,,
151,05/26/23 01:02:56 PM,,60.00,,,,
152,05/26/23 01:02:59 PM,,61.00,,,,
153,05/26/23 01:03:03 PM,,62.00,,,,
154,05/26/23 01:03:06 PM,,63.00,,,,
155,05/26/23 01:03:10 PM,,64.00,,,,
156,05/26/23 01:03:15 PM,,65.00,,,,
157,05/26/23 01:03:20 PM,,66.00,,,,
158,05/26/23 01:03:25 PM,,67.00,,,,
159,05/26/23 01:03:30 PM,,68.00,,,,
160,05/26/23 01:03:36 PM,,69.00,,,,
161,05/26/23 01:03:41 PM,,70.00,,,,
162,05/26/23 01:03:47 PM,,71.00,,,,
163,05/26/23 01:03:52 PM,,72.00,,,,
164,05/26/23 01:03:59 PM,19.377,73.00,,,,
165,05/26/23 01:04:06 PM,,74.00,,,,
166,05/26/23 01:04:12 PM,,75.00,,,,
167,05/26/23 01:04:19 PM,,76.00,,,,
168,05/26/23 01:04:27 PM,,77.00,,,,
169,05/26/23 01:04:36 PM,,78.00,,,,
170,05/26/23 01:04:46 PM,,79.00,,,,
171,05/26/23 01:04:55 PM,,80.00,,,,
172,05/26/23 01:05:05 PM,,81.00,,,,
173,05/26/23 01:05:18 PM,,82.00,,,,
174,05/26/23 01:05:31 PM,,83.00,,,,
175,05/26/23 01:05:41 PM,,84.00,,,,
176,05/26/23 01:05:54 PM,,85.00,,,,
177,05/26/23 01:06:16 PM,,86.00,,,,
178,05/26/23 01:06:37 PM,,87.00,,,,
179,05/26/23 01:07:28 PM,,88.00,,,,
180,05/26/23 01:09:11 PM,,89.00,,,,
181,05/26/23 01:18:59 PM,19.567,,,,,
182,05/26/23 01:23:15 PM,,90.00,,,,
183,05/26/23 01:33:59 PM,19.662,,,,,
184,05/26/23 01:48:59 PM,19.472,,,,,
185,05/26/23 01:49:29 PM,,91.00,,,,
186,05/26/23 01:53:29 PM,,92.00,,,,
187,05/26/23 01:54:48 PM,,93.00,,,,
188,05/26/23 01:57:02 PM,,94.00,,,,
189,05/26/23 01:59:04 PM,,95.00,,,,
190,05/26/23 01:59:46 PM,,96.00,,,,
191,05/26/23 02:00:17 PM,,97.00,,,,
192,05/26/23 02:00:43 PM,,98.00,,,,
193,05/26/23 02:01:07 PM,,99.00,,,,
194,05/26/23 02:01:35 PM,,100.00,,,,
195,05/26/23 02:02:05 PM,,101.00,,,,
196,05/26/23 02:02:31 PM,,102.00,,,,
197,05/26/23 02:02:57 PM,,103.00,,,,
198,05/26/23 02:03:42 PM,,104.00,,,,
199,05/26/23 02:03:59 PM,18.806,,,,,
200,05/26/23 02:04:57 PM,,105.00,,,,
201,05/26/23 02:06:52 PM,,106.00,,,,
202,05/26/23 02:09:12 PM,,107.00,,,,
203,05/26/23 02:10:23 PM,,108.00,,,,
204,05/26/23 02:11:15 PM,,109.00,,,,
205,05/26/23 02:12:30 PM,,110.00,,,,
206,05/26/23 02:13:53 PM,,111.00,,,,
207,05/26/23 02:15:10 PM,,112.00,,,,
208,05/26/23 02:17:14 PM,,113.00,,,,
209,05/26/23 02:18:59 PM,18.616,,,,,
210,05/26/23 02:21:49 PM,,114.00,,,,
211,05/26/23 02:33:59 PM,18.521,,,,,
212,05/26/23 02:37:19 PM,,115.00,,,,
213,05/26/23 02:42:49 PM,,116.00,,,,
214,05/26/23 02:48:59 PM,18.711,,,,,
215,05/26/23 03:03:59 PM,19.567,,,,,
216,05/26/23 03:18:59 PM,19.758,,,,,
217,05/26/23 03:33:59 PM,19.472,,,,,
218,05/26/23 03:47:02 PM,,117.00,,,,
219,05/26/23 03:47:25 PM,,118.00,,,,
220,05/26/23 03:47:37 PM,,119.00,,,,
221,05/26/23 03:47:46 PM,,120.00,,,,
222,05/26/23 03:48:02 PM,,121.00,,,,
223,05/26/23 03:48:19 PM,,122.00,,,,
224,05/26/23 03:48:37 PM,,123.00,,,,
225,05/26/23 03:48:52 PM,,124.00,,,,
226,05/26/23 03:48:59 PM,19.092,,,,,
227,05/26/23 03:49:06 PM,,125.00,,,,
228,05/26/23 03:49:17 PM,,126.00,,,,
229,05/26/23 03:49:26 PM,,127.00,,,,
230,05/26/23 03:49:36 PM,,128.00,,,,
231,05/26/23 03:49:45 PM,,129.00,,,,
232,05/26/23 03:49:56 PM,,130.00,,,,
233,05/26/23 03:50:04 PM,,131.00,,,,
234,05/26/23 03:50:13 PM,,132.00,,,,
235,05/26/23 03:50:22 PM,,133.00,,,,
236,05/26/23 03:50:33 PM,,134.00,,,,
237,05/26/23 03:50:43 PM,,135.00,,,,
238,05/26/23 03:50:53 PM,,136.00,,,,
239,05/26/23 03:51:01 PM,,137.00,,,,
240,05/26/23 03:51:10 PM,,138.00,,,,
241,05/26/23 03:51:17 PM,,139.00,,,,
242,05/26/23 03:51:24 PM,,140.00,,,,
243,05/26/23 03:51:31 PM,,141.00,,,,
244,05/26/23 03:51:37 PM,,142.00,,,,
245,05/26/23 03:51:46 PM,,143.00,,,,
246,05/26/23 03:51:53 PM,,144.00,,,,
247,05/26/23 03:52:01 PM,,145.00,,,,
248,05/26/23 03:52:10 PM,,146.00,,,,
249,05/26/23 03:52:20 PM,,147.00,,,,
250,05/26/23 03:52:34 PM,,148.00,,,,
251,05/26/23 03:52:51 PM,,149.00,,,,
252,05/26/23 03:53:58 PM,,150.00,,,,
253,05/26/23 03:55:06 PM,,151.00,,,,
254,05/26/23 03:55:38 PM,,152.00,,,,
255,05/26/23 03:55:55 PM,,153.00,,,,
256,05/26/23 03:56:25 PM,,154.00,,,,
257,05/26/23 03:57:10 PM,,155.00,,,,
258,05/26/23 03:58:06 PM,,156.00,,,,
259,05/26/23 03:59:08 PM,,157.00,,,,
260,05/26/23 03:59:55 PM,,158.00,,,,
261,05/26/23 04:00:15 PM,,159.00,,,,
262,05/26/23 04:00:32 PM,,160.00,,,,
263,05/26/23 04:00:59 PM,,161.00,,,,
264,05/26/23 04:01:25 PM,,162.00,,,,
265,05/26/23 04:01:49 PM,,163.00,,,,
266,05/26/23 04:02:40 PM,,164.00,,,,
267,05/26/23 04:03:30 PM,,165.00,,,,
268,05/26/23 04:03:59 PM,18.996,,,,,
269,05/26/23 04:05:12 PM,,166.00,,,,
270,05/26/23 04:09:16 PM,,167.00,,,,
271,05/26/23 04:14:11 PM,,168.00,,,,
272,05/26/23 04:15:00 PM,,169.00,,,,
273,05/26/23 04:16:04 PM,,170.00,,,,
274,05/26/23 04:17:02 PM,,171.00,,,,
275,05/26/23 04:18:59 PM,18.806,,,,,
276,05/26/23 04:19:07 PM,,172.00,,,,
277,05/26/23 04:20:29 PM,,173.00,,,,
278,05/26/23 04:21:56 PM,,174.00,,,,
279,05/26/23 04:23:22 PM,,175.00,,,,
280,05/26/23 04:30:28 PM,,176.00,,,,
281,05/26/23 04:33:59 PM,18.711,,,,,
282,05/26/23 04:34:39 PM,,177.00,,,,
283,05/26/23 04:34:58 PM,,178.00,,,,
284,05/26/23 04:35:10 PM,,179.00,,,,
285,05/26/23 04:35:21 PM,,180.00,,,,
286,05/26/23 04:35:29 PM,,181.00,,,,
287,05/26/23 04:35:38 PM,,182.00,,,,
288,05/26/23 04:35:49 PM,,183.00,,,,
289,05/26/23 04:36:01 PM,,184.00,,,,
290,05/26/23 04:36:15 PM,,185.00,,,,
291,05/26/23 04:36:33 PM,,186.00,,,,
292,05/26/23 04:36:58 PM,,187.00,,,,
293,05/26/23 04:37:49 PM,,188.00,,,,
294,05/26/23 04:38:53 PM,,189.00,,,,
295,05/26/23 04:40:36 PM,,190.00,,,,
296,05/26/23 04:43:12 PM,,191.00,,,,
297,05/26/23 04:47:04 PM,,192.00,,,,
298,05/26/23 04:48:09 PM,,193.00,,,,
299,05/26/23 04:48:55 PM,,194.00,,,,
300,05/26/23 04:48:59 PM,18.616,,,,,
301,05/26/23 04:49:29 PM,,195.00,,,,
302,05/26/23 04:50:18 PM,,196.00,,,,
303,05/26/23 04:51:18 PM,,197.00,,,,
304,05/26/23 04:52:16 PM,,198.00,,,,
305,05/26/23 04:53:16 PM,,199.00,,,,
306,05/26/23 04:53:51 PM,,200.00,,,,
307,05/26/23 04:54:51 PM,,201.00,,,,
308,05/26/23 04:56:20 PM,,202.00,,,,
309,05/26/23 04:56:50 PM,,203.00,,,,
310,05/26/23 04:57:23 PM,,204.00,,,,
311,05/26/23 04:58:37 PM,,205.00,,,,
312,05/26/23 05:00:13 PM,,206.00,,,,
313,05/26/23 05:01:31 PM,,207.00,,,,
314,05/26/23 05:02:34 PM,,208.00,,,,
315,05/26/23 05:02:48 PM,,209.00,,,,
316,05/26/23 05:03:01 PM,,210.00,,,,
317,05/26/23 05:03:13 PM,,211.00,,,,
318,05/26/23 05:03:29 PM,,212.00,,,,
319,05/26/23 05:03:49 PM,,213.00,,,,
320,05/26/23 05:03:59 PM,18.521,,,,,
321,05/26/23 05:04:12 PM,,214.00,,,,
322,05/26/23 05:04:32 PM,,215.00,,,,
323,05/26/23 05:04:47 PM,,216.00,,,,
324,05/26/23 05:05:05 PM,,217.00,,,,
325,05/26/23 05:05:21 PM,,218.00,,,,
326,05/26/23 05:05:40 PM,,219.00,,,,
327,05/26/23 05:06:01 PM,,220.00,,,,
328,05/26/23 05:06:22 PM,,221.00,,,,
329,05/26/23 05:06:45 PM,,222.00,,,,
330,05/26/23 05:06:59 PM,,223.00,,,,
331,05/26/23 05:07:08 PM,,224.00,,,,
332,05/26/23 05:07:15 PM,,225.00,,,,
333,05/26/23 05:07:23 PM,,226.00,,,,
334,05/26/23 05:07:33 PM,,227.00,,,,
335,05/26/23 05:07:46 PM,,228.00,,,,
336,05/26/23 05:08:05 PM,,229.00,,,,
337,05/26/23 05:08:26 PM,,230.00,,,,
338,05/26/23 05:08:47 PM,,231.00,,,,
339,05/26/23 05:09:01 PM,,232.00,,,,
340,05/26/23 05:09:13 PM,,233.00,,,,
341,05/26/23 05:09:24 PM,,234.00,,,,
342,05/26/23 05:09:34 PM,,235.00,,,,
343,05/26/23 05:09:43 PM,,236.00,,,,
344,05/26/23 05:09:49 PM,,237.00,,,,
345,05/26/23 05:09:54 PM,,238.00,,,,
346,05/26/23 05:09:58 PM,,239.00,,,,
347,05/26/23 05:10:04 PM,,240.00,,,,
348,05/26/23 05:10:08 PM,,241.00,,,,
349,05/26/23 05:10:14 PM,,242.00,,,,
350,05/26/23 05:10:18 PM,,243.00,,,,
351,05/26/23 05:10:23 PM,,244.00,,,,
352,05/26/23 05:10:28 PM,,245.00,,,,
353,05/26/23 05:10:34 PM,,246.00,,,,
354,05/26/23 05:10:39 PM,,247.00,,,,
355,05/26/23 05:10:45 PM,,248.00,,,,
356,05/26/23 05:10:50 PM,,249.00,,,,
357,05/26/23 05:10:56 PM,,250.00,,,,
358,05/26/23 05:11:02 PM,,251.00,,,,
359,05/26/23 05:11:07 PM,,252.00,,,,
360,05/26/23 05:11:13 PM,,253.00,,,,
361,05/26/23 05:11:19 PM,,254.00,,,,
362,05/26/23 05:11:26 PM,,255.00,,,,
363,05/26/23 05:11:35 PM,,256.00,,,,
364,05/26/23 05:11:44 PM,,257.00,,,,
365,05/26/23 05:12:04 PM,,258.00,,,,
366,05/26/23 05:12:47 PM,,259.00,,,,
367,05/26/23 05:17:38 PM,,260.00,,,,
368,05/26/23 05:18:59 PM,18.711,,,,,
369,05/26/23 05:30:26 PM,,261.00,,,,
370,05/26/23 05:33:06 PM,,262.00,,,,
371,05/26/23 05:33:59 PM,18.806,,,,,
372,05/26/23 05:48:59 PM,18.806,,,,,
373,05/26/23 06:03:59 PM,17.855,,,,,
374,05/26/23 06:13:53 PM,,263.00,,,,
375,05/26/23 06:18:59 PM,17.665,,,,,
376,05/26/23 06:33:59 PM,17.950,,,,,
377,05/26/23 06:48:59 PM,18.045,,,,,
378,05/26/23 07:03:59 PM,17.855,,,,,
379,05/26/23 07:18:59 PM,16.999,,,,,
380,05/26/23 07:33:59 PM,16.999,,,,,
381,05/26/23 07:48:59 PM,17.189,,,,,
382,05/26/23 08:03:59 PM,16.713,,,,,
383,05/26/23 08:18:59 PM,16.237,,,,,
384,05/26/23 08:33:59 PM,16.046,,,,,
385,05/26/23 08:48:59 PM,16.046,,,,,
386,05/26/23 09:03:59 PM,15.760,,,,,
387,05/26/23 09:18:59 PM,15.473,,,,,
388,05/26/23 09:33:59 PM,15.760,,,,,
389,05/26/23 09:47:34 PM,,264.00,,,,
390,05/26/23 09:48:59 PM,16.523,,,,,
391,05/26/23 10:03:59 PM,17.284,,,,,
392,05/26/23 10:18:59 PM,17.284,,,,,
393,05/26/23 10:33:59 PM,17.284,,,,,
394,05/26/23 10:48:59 PM,17.475,,,,,
395,05/26/23 11:03:59 PM,17.665,,,,,
396,05/26/23 11:18:59 PM,18.045,,,,,
397,05/26/23 11:33:59 PM,18.045,,,,,
398,05/26/23 11:48:59 PM,18.045,,,,,
399,05/27/23 12:03:59 AM,18.045,,,,,
400,05/27/23 12:18:59 AM,18.045,,,,,
401,05/27/23 12:33:59 AM,17.760,,,,,
402,05/27/23 12:48:59 AM,17.665,,,,,
403,05/27/23 01:03:59 AM,17.379,,,,,
404,05/27/23 01:18:59 AM,17.189,,,,,
405,05/27/23 01:33:59 AM,16.903,,,,,
406,05/27/23 01:48:59 AM,16.713,,,,,
407,05/27/23 02:03:59 AM,16.713,,,,,
408,05/27/23 02:18:59 AM,16.713,,,,,
409,05/27/23 02:33:59 AM,16.808,,,,,
410,05/27/23 02:48:59 AM,16.903,,,,,
411,05/27/23 03:03:59 AM,16.999,,,,,
412,05/27/23 03:18:59 AM,17.094,,,,,
413,05/27/23 03:33:59 AM,16.713,,,,,
414,05/27/23 03:48:59 AM,16.427,,,,,
415,05/27/23 04:03:59 AM,16.332,,,,,
416,05/27/23 04:18:59 AM,16.237,,,,,
417,05/27/23 04:33:59 AM,16.141,,,,,
418,05/27/23 04:48:59 AM,15.951,,,,,
419,05/27/23 05:03:59 AM,15.760,,,,,
420,05/27/23 05:18:59 AM,15.569,,,,,
421,05/27/23 05:33:59 AM,15.378,,,,,
422,05/27/23 05:48:59 AM,15.187,,,,,
423,05/27/23 06:03:59 AM,15.187,,,,,
424,05/27/23 06:18:59 AM,14.996,,,,,
425,05/27/23 06:33:59 AM,14.900,,,,,
426,05/27/23 06:48:59 AM,14.804,,,,,
427,05/27/23 07:03:59 AM,14.613,,,,,
428,05/27/23 07:18:59 AM,14.421,,,,,
429,05/27/23 07:33:59 AM,13.269,,,,,
430,05/27/23 07:48:59 AM,12.594,,,,,
431,05/27/23 08:03:59 AM,12.594,,,,,
432,05/27/23 08:18:59 AM,12.690,,,,,
433,05/27/23 08:33:59 AM,13.076,,,,,
434,05/27/23 08:48:59 AM,13.558,,,,,
435,05/27/23 09:03:59 AM,14.517,,,,,
436,05/27/23 09:18:59 AM,18.331,,,,,
437,05/27/23 09:33:59 AM,20.615,,,,,
438,05/27/23 09:48:59 AM,23.004,,,,,
439,05/27/23 10:03:59 AM,26.781,,,,,
440,05/27/23 10:18:59 AM,27.665,,,,,
441,05/27/23 10:33:59 AM,29.652,,,,,
442,05/27/23 10:48:59 AM,29.053,,,,,
443,05/27/23 11:03:59 AM,30.457,,,,,
444,05/27/23 11:18:59 AM,32.086,,,,,
445,05/27/23 11:33:59 AM,30.457,,,,,
446,05/27/23 11:48:59 AM,32.807,,,,,
447,05/27/23 12:03:59 PM,33.848,,,,,
448,05/27/23 12:18:59 PM,35.222,,,,,
449,05/27/23 12:33:59 PM,37.494,,,,,
450,05/27/23 12:48:59 PM,38.046,,,,,
451,05/27/23 01:03:59 PM,38.602,,,,,
452,05/27/23 01:18:59 PM,39.389,,,,,
453,05/27/23 01:33:59 PM,39.389,,,,,
454,05/27/23 01:48:59 PM,33.535,,,,,
455,05/27/23 02:03:59 PM,36.187,,,,,
456,05/27/23 02:18:59 PM,36.728,,,,,
457,05/27/23 02:33:59 PM,39.163,,,,,
458,05/27/23 02:48:59 PM,37.824,,,,,
459,05/27/23 03:03:59 PM,38.046,,,,,
460,05/27/23 03:18:59 PM,38.938,,,,,
461,05/27/23 03:33:59 PM,38.714,,,,,
462,05/27/23 03:48:59 PM,38.268,,,,,
463,05/27/23 04:03:59 PM,37.165,,,,,
464,05/27/23 04:18:59 PM,24.545,,,,,
465,05/27/23 04:33:59 PM,18.331,,,,,
466,05/27/23 04:48:59 PM,15.569,,,,,
467,05/27/23 05:03:59 PM,14.230,,,,,
468,05/27/23 05:18:59 PM,13.269,,,,,
469,05/27/23 05:33:59 PM,11.916,,,,,
470,05/27/23 05:48:59 PM,10.748,,,,,
471,05/27/23 06:03:59 PM,10.651,,,,,
472,05/27/23 06:18:59 PM,10.553,,,,,
473,05/27/23 06:33:59 PM,10.944,,,,,
474,05/27/23 06:48:59 PM,10.553,,,,,
475,05/27/23 07:03:59 PM,10.455,,,,,
476,05/27/23 07:18:59 PM,10.063,,,,,
477,05/27/23 07:33:59 PM,9.866,,,,,
478,05/27/23 07:48:59 PM,9.571,,,,,
479,05/27/23 08:03:59 PM,9.373,,,,,
480,05/27/23 08:18:59 PM,9.176,,,,,
481,05/27/23 08:33:59 PM,8.779,,,,,
482,05/27/23 08:48:59 PM,8.481,,,,,
483,05/27/23 09:03:59 PM,8.282,,,,,
484,05/27/23 09:18:59 PM,8.082,,,,,
485,05/27/23 09:33:59 PM,7.983,,,,,
486,05/27/23 09:48:59 PM,8.182,,,,,
487,05/27/23 10:03:59 PM,7.882,,,,,
488,05/27/23 10:18:59 PM,7.280,,,,,
489,05/27/23 10:33:59 PM,6.877,,,,,
490,05/27/23 10:48:59 PM,6.471,,,,,
491,05/27/23 11:03:59 PM,6.268,,,,,
492,05/27/23 11:18:59 PM,5.962,,,,,
493,05/27/23 11:33:59 PM,5.655,,,,,
494,05/27/23 11:48:59 PM,5.552,,,,,
495,05/28/23 12:03:59 AM,5.244,,,,,
496,05/28/23 12:18:59 AM,5.141,,,,,
497,05/28/23 12:33:59 AM,5.037,,,,,
498,05/28/23 12:48:59 AM,4.727,,,,,
499,05/28/23 01:03:59 AM,4.519,,,,,
500,05/28/23 01:18:59 AM,4.415,,,,,
501,05/28/23 01:33:59 AM,4.415,,,,,
502,05/28/23 01:48:59 AM,4.207,,,,,
503,05/28/23 02:03:59 AM,3.998,,,,,
504,05/28/23 02:18:59 AM,3.683,,,,,
505,05/28/23 02:33:59 AM,3.472,,,,,
506,05/28/23 02:48:59 AM,3.367,,,,,
507,05/28/23 03:03:59 AM,3.155,,,,,
508,05/28/23 03:18:59 AM,3.261,,,,,
509,05/28/23 03:33:59 AM,3.261,,,,,
510,05/28/23 03:48:59 AM,3.155,,,,,
511,05/28/23 04:03:59 AM,2.837,,,,,
512,05/28/23 04:18:59 AM,2.517,,,,,
513,05/28/23 04:33:59 AM,2.303,,,,,
514,05/28/23 04:48:59 AM,2.195,,,,,
515,05/28/23 05:03:59 AM,2.195,,,,,
516,05/28/23 05:18:59 AM,1.980,,,,,
517,05/28/23 05:33:59 AM,1.439,,,,,
518,05/28/23 05:48:59 AM,1.439,,,,,
519,05/28/23 06:03:59 AM,1.330,,,,,
520,05/28/23 06:18:59 AM,1.221,,,,,
521,05/28/23 06:33:59 AM,1.112,,,,,
522,05/28/23 06:48:59 AM,1.330,,,,,
523,05/28/23 07:03:59 AM,1.112,,,,,
524,05/28/23 07:18:59 AM,1.548,,,,,
525,05/28/23 07:33:59 AM,2.303,,,,,
526,05/28/23 07:48:59 AM,2.410,,,,,
527,05/28/23 08:03:59 AM,4.207,,,,,
528,05/28/23 08:18:59 AM,5.552,,,,,
529,05/28/23 08:33:59 AM,5.347,,,,,
530,05/28/23 08:48:59 AM,5.347,,,,,
531,05/28/23 09:03:59 AM,6.166,,,,,
